"iso2","metro_area_name","year","month","is_hired_1mo_n_users_keywords_total","is_unemployed_n_users_keywords_total","job_offer_n_users_keywords_total","job_search_n_users_keywords_total","lost_job_1mo_n_users_keywords_total","is_hired_1mo_n_users_keywords_gender_male","is_hired_1mo_n_users_keywords_gender_female","is_unemployed_n_users_keywords_gender_male","is_unemployed_n_users_keywords_gender_female","job_offer_n_users_keywords_gender_male","job_offer_n_users_keywords_gender_female","job_search_n_users_keywords_gender_male","job_search_n_users_keywords_gender_female","lost_job_1mo_n_users_keywords_gender_male","lost_job_1mo_n_users_keywords_gender_female","is_hired_1mo_n_users_bert05_total","is_unemployed_n_users_bert05_total","job_offer_n_users_bert05_total","job_search_n_users_bert05_total","lost_job_1mo_n_users_bert05_total","is_hired_1mo_n_users_bert05_gender_male","is_hired_1mo_n_users_bert05_gender_female","is_unemployed_n_users_bert05_gender_male","is_unemployed_n_users_bert05_gender_female","job_offer_n_users_bert05_gender_male","job_offer_n_users_bert05_gender_female","job_search_n_users_bert05_gender_male","job_search_n_users_bert05_gender_female","lost_job_1mo_n_users_bert05_gender_male","lost_job_1mo_n_users_bert05_gender_female","is_hired_1mo_n_users_bert09_total","is_unemployed_n_users_bert09_total","job_offer_n_users_bert09_total","job_search_n_users_bert09_total","lost_job_1mo_n_users_bert09_total","is_hired_1mo_n_users_bert09_gender_male","is_hired_1mo_n_users_bert09_gender_female","is_unemployed_n_users_bert09_gender_male","is_unemployed_n_users_bert09_gender_female","job_offer_n_users_bert09_gender_male","job_offer_n_users_bert09_gender_female","job_search_n_users_bert09_gender_male","job_search_n_users_bert09_gender_female","lost_job_1mo_n_users_bert09_gender_male","lost_job_1mo_n_users_bert09_gender_female"
"US","Los Angeles",2018,2,0.000274185190161139,0.000548370380322277,0.0754009272943131,0.00383859266225594,0.000548370380322277,0,0,0,0,0.0667073263703591,0.0702531816585155,0.00190592361058169,0.0162122726904267,0,0,0.049353334229005,0.0499017046093272,0.299410227655963,0.349037747075129,0.00740300013435074,0.0362125486010521,0.0432327271744711,0.0400243958222154,0.0621470453133022,0.308759624914233,0.232375908562782,0.33925440268354,0.416114999054284,0.00952961805290844,0.0135102272420222,0.0241282967341802,0.0104190372261233,0.299410227655963,0.157108113962332,0.000274185190161139,0.00952961805290844,0.0135102272420222,0.0133414652740718,0.0135102272420222,0.308759624914233,0.232375908562782,0.114355416634901,0.181037045043098,0,0
"US","Los Angeles",2018,3,0.000801830311323982,0,0.0737683886418064,0.00347459801573726,0.000534553540882655,0,0.00266439305126292,0,0,0.0469615854231239,0.0586166471277843,0.00375692683384991,0.00266439305126292,0,0.00266439305126292,0.0590681662675334,0.046506158056791,0.321801231611358,0.377127523092713,0.0058800889497092,0.0394477317554241,0.0586166471277843,0.0469615854231239,0.0719386123840989,0.296797219874143,0.293083235638921,0.377571146801916,0.404987743791964,0.00751385366769982,0.0106575722050517,0.031805935682518,0.00801830311323982,0.321801231611358,0.169988026000684,0,0.0187846341692496,0.034637109666418,0.00187846341692496,0.00532878610252584,0.296797219874143,0.293083235638921,0.142763219686297,0.178514334434616,0,0
"US","Los Angeles",2018,4,0.00161827136253054,0.000269711893755091,0.0774073135077111,0.002966830831306,0.00107884757502036,0,0.00271340967059207,0,0,0.0625189451348894,0.0759754707765778,0.00189451348893604,0,0.00378902697787208,0,0.056369785794814,0.0525938192822427,0.292637404724274,0.390273110263616,0.00755193302514254,0.0397847832676569,0.0569816030824334,0.0530463776902092,0.0786888804471699,0.28228250985147,0.238780051012102,0.369430130342528,0.40701145058881,0.00568354046680812,0.00542681934118413,0.026701477481754,0.00863078060016291,0.292637404724274,0.187180054266033,0.000269711893755091,0.0132615944225523,0.0298475063765127,0.00378902697787208,0.00271340967059207,0.28228250985147,0.238780051012102,0.145877538648075,0.179085038259076,0,0
"US","Los Angeles",2018,5,0.000801489702193143,0,0.0750728687720911,0.00320595880877257,0.00213730587251505,0.00188989473286338,0.00270811894058387,0,0,0.0604766314516281,0.0677029735145968,0.00377978946572676,0.00270811894058387,0.00377978946572676,0,0.0577072585579063,0.061714707068872,0.304031760365266,0.417308971608563,0.00908354995818895,0.0340181051915408,0.0677029735145968,0.0415776841229943,0.0677029735145968,0.287263999395234,0.224773872068461,0.410107157031353,0.452255863077506,0.00755957893145352,0.00270811894058387,0.0301894454492751,0.0136253249372834,0.304031760365266,0.204647037293316,0.000534326468128762,0.015119157862907,0.0297893083464226,0.015119157862907,0.00812435682175161,0.287263999395234,0.224773872068461,0.171980420690568,0.176027731137952,0.00188989473286338,0
"US","Los Angeles",2018,6,0.000264627972764489,0.000264627972764489,0.0698617848098251,0.00449867553699631,0.00105851189105796,0,0,0,0,0.0678208775267987,0.0812721805326037,0.00941956632316648,0.00270907268442012,0.0018839132646333,0,0.071978808591941,0.071978808591941,0.272302183974659,0.423669384395947,0.00767421121017018,0.0621691377328988,0.0731449624793433,0.0640530509975321,0.0948175439547043,0.231721331549895,0.23027117817571,0.35417569375106,0.417197193400699,0.0131873928524331,0.00541814536884025,0.0341370084866191,0.0164069343113983,0.272302183974659,0.218582705503468,0,0.0282586989694994,0.0297997995286213,0.00753565305853319,0.0135453634221006,0.231721331549895,0.23027117817571,0.14882914790603,0.200471378647089,0,0
"US","Los Angeles",2018,7,0.00158046128396675,0.000263410213994458,0.0640086820006533,0.00395115320991687,0.000526820427988916,0,0.00273612783189231,0,0,0.0433291888022305,0.0547225566378461,0.00565163332203007,0,0,0,0.0632184513586699,0.0608477594327198,0.296336490743765,0.417505189181216,0.00763889620583928,0.0339097999321804,0.0793477071248769,0.0584002109943107,0.062930940133523,0.275046155005463,0.235306993542738,0.354169021513884,0.421363686111415,0.00376775554802004,0.00547225566378461,0.031082405251346,0.0121168698437451,0.296336490743765,0.215732965261461,0.000263410213994458,0.0150710221920802,0.0328335339827077,0.0131871444180702,0.00273612783189231,0.275046155005463,0.235306993542738,0.137523077502732,0.169639925577323,0,0
"US","Los Angeles",2018,8,0.000524077427199094,0,0.0738949172350723,0.00419261941759276,0.00183427099519683,0,0,0,0,0.0492023541434059,0.0848478213269104,0.00378479647256969,0.00547405298883293,0.00189239823628484,0.00273702649441647,0.0770393817982669,0.0754671495166696,0.301868598066678,0.444417658264832,0.00995747111678279,0.0681263365062544,0.076636741843661,0.0681263365062544,0.0738997153492446,0.263043354843593,0.257280490475148,0.393618833147247,0.500875848478213,0.0208163805991333,0.0082110794832494,0.0332789166271425,0.0165084389567715,0.301868598066678,0.221160674278018,0.000524077427199094,0.0302783717805575,0.0355813444274141,0.0189239823628484,0.0191591854609153,0.263043354843593,0.257280490475148,0.151391858902788,0.243595358003065,0,0.00273702649441647
"US","Los Angeles",2018,9,0.00130427750851693,0,0.0764306619990922,0.00365197702384741,0.000782566505110159,0.00190483446988457,0,0,0,0.0590498685664216,0.0658327847267939,0.00380966893976913,0.00274303269694975,0,0,0.0704309854599143,0.0659964419309568,0.271289721771522,0.395456940582334,0.00626053204088127,0.043811192807345,0.0768049155145929,0.0533353651567679,0.0877770463023919,0.201912453807764,0.186526223392583,0.32953636329003,0.43614219881501,0.00380966893976913,0.00822909809084924,0.0318243712078131,0.01617304110561,0.271289721771522,0.199293603301387,0.000260855501703386,0.0114290068193074,0.0301733596664472,0.00952417234942284,0.021944261575598,0.201912453807764,0.186526223392583,0.140957750771458,0.161838929120035,0,0
"US","Los Angeles",2018,10,0.00102832786177217,0.000257081965443042,0.0714687863931657,0.00411331144708867,0.00128540982721521,0.00189060934339138,0,0,0,0.0434840148980016,0.0685194321109467,0.00378121868678275,0.00548155456887573,0,0.00274077728443787,0.0766104257020266,0.0663271470843049,0.278162686609372,0.398219964471272,0.0066841311015191,0.0491558429281757,0.0493339911198816,0.0491558429281757,0.0602971002576331,0.223091902520182,0.216521405470591,0.34409090049723,0.444005920078934,0.00378121868678275,0.00548155456887573,0.0375339669546842,0.0136253441684812,0.278162686609372,0.20283767073456,0.000771245896329127,0.0245779214640879,0.0191854409910651,0.00945304671695688,0.00274077728443787,0.223091902520182,0.216521405470591,0.139905091410962,0.224743737323905,0,0
"US","Los Angeles",2018,11,0.000514649497959415,0,0.0643311872449268,0.00283057223877678,0.00102929899591883,0,0,0,0,0.0286987965637974,0.06609749380336,0.00191325310425316,0,0,0,0.0535235477877791,0.0568687695245153,0.23751074330827,0.356909426834854,0.00900636621428976,0.0363518089808101,0.0302946846598733,0.0516578338148354,0.0716056182869733,0.162626513861519,0.2065546681355,0.336732546348556,0.38832277609474,0.00956626552126581,0.0110162489672267,0.0288203718857272,0.0110649642061274,0.23751074330827,0.181928597528653,0.000257324748979707,0.0153060248340253,0.0137703112090333,0.011479518625519,0.00550812448361333,0.162626513861519,0.2065546681355,0.128187957984962,0.17350592123382,0,0
"US","Los Angeles",2018,12,0.000521742306257516,0,0.0586960094539706,0.00391306729693137,0.00156522691877255,0.00192789666473877,0,0,0,0.0404858299595142,0.0719527989638797,0.00192789666473877,0,0,0.00287811195855519,0.0380871883567987,0.0615655921383869,0.213914345565582,0.334958560617325,0.0080870057469915,0.0269905533063428,0.0287811195855519,0.0539811066126856,0.0748309109224349,0.169654906497012,0.192833501223198,0.333526122999807,0.273420636062743,0.00963948332369385,0.00287811195855519,0.0198262076377856,0.0133044288095667,0.213914345565582,0.162261857246088,0.000521742306257516,0.0134952766531714,0.0201467837098863,0.00963948332369385,0.0115124478342208,0.169654906497012,0.192833501223198,0.117601696549065,0.109368254425097,0,0
"US","Los Angeles",2019,1,0.000504516685628085,0.000252258342814043,0.0746684694729566,0.00681097525597915,0.000504516685628085,0,0.00274634735801384,0,0,0.0467831879935626,0.0796440733824014,0.00374265503948501,0.00274634735801384,0.00187132751974251,0.00274634735801384,0.0600374855897422,0.0852633198711464,0.272186751896352,0.473741167804772,0.01185614211226,0.0318125678356226,0.0714050313083599,0.0673677907107302,0.0906294628144568,0.247015232606011,0.241678567505218,0.404206744264381,0.510820608590575,0.00748531007897002,0.0137317367900692,0.0280006760523587,0.0196761507394953,0.272186751896352,0.247465434300576,0.000756775028442128,0.011227965118455,0.0219707788641107,0.0130992926381975,0.0137317367900692,0.247015232606011,0.241678567505218,0.17216213181631,0.211468746567066,0,0
"US","Los Angeles",2019,2,0.00025625124922484,0,0.0730316060290794,0.00307501499069808,0.0012812562461242,0,0,0,0,0.0635238406899074,0.0872305700939839,0.0057748946081734,0,0.00192496486939113,0,0.0648315660538845,0.0638065610569852,0.253432485483367,0.43998339491905,0.0089687937228694,0.028874473040867,0.0731611233046317,0.0615988758205163,0.0675333445888908,0.215596065371807,0.205413923124543,0.386917938747618,0.43615285046992,0.0057748946081734,0.00844166807361135,0.0328001599007795,0.0130688137104668,0.253432485483367,0.226013601816309,0.00025625124922484,0.0153997189551291,0.0365805616523158,0.0153997189551291,0.0056277787157409,0.215596065371807,0.205413923124543,0.153997189551291,0.18571669761945,0,0
"US","Los Angeles",2019,3,0.000748988865032206,0,0.0743995605931992,0.00499325910021471,0.000998651820042942,0,0.00557149622531131,0,0,0.0551823873042452,0.0612864584784244,0,0.00278574811265565,0.0019028409415257,0.00278574811265565,0.0649123683027912,0.0816397862885105,0.27487891346682,0.505567483896739,0.0104858441104509,0.0361539778889883,0.0362147254645235,0.0589880691872966,0.0835724433796696,0.258786368047495,0.231217093350419,0.405305120544974,0.562721118756442,0.0038056818830514,0.00557149622531131,0.0317071952863634,0.0187247216258052,0.27487891346682,0.23767913317022,0.000748988865032206,0.0209312503567827,0.0222859849012452,0.00951420470762849,0.0195002367885896,0.258786368047495,0.231217093350419,0.13700454778985,0.208931108449174,0.0019028409415257,0
"US","Los Angeles",2019,4,0.00125303547844654,0.000250607095689307,0.0729266648455884,0.0035084993396503,0.000751821287067922,0,0,0,0,0.0518741954696536,0.0737149499588897,0,0,0.00192126649887606,0,0.0664108803576664,0.0721748435585205,0.2460961679669,0.532790685435467,0.0115279264017081,0.0403465964763972,0.0567038076606844,0.0749293934561663,0.0652093788097871,0.195969182885358,0.209804088344532,0.461103959730254,0.501828697797057,0.0096063324943803,0,0.0353356004921923,0.0132821760715333,0.2460961679669,0.272660520109966,0.00100242838275723,0.0268977309842648,0.0170111422982053,0.00384253299775212,0.00850557114910266,0.195969182885358,0.209804088344532,0.20941804837749,0.25516713447308,0,0
"US","Los Angeles",2019,5,0.0012529506988959,0,0.127049200868044,0.00676593377403786,0.00150354083867508,0.00193945035976804,0,0,0,0.120245922305619,0.2533014571949,0.00581835107930413,0.00853825136612022,0,0,0.0899618601807256,0.0887089094818297,0.240817124327792,0.539520570944574,0.00927183517182966,0.0601229611528093,0.0540755919854281,0.0581835107930413,0.0853825136612022,0.232734043172165,0.142304189435337,0.403405674831753,0.483834244080146,0.00969725179884021,0,0.0456074054398108,0.022302522440347,0.240817124327792,0.288679841025615,0.00075177041933754,0.0271523050367526,0.0284608378870674,0.0135761525183763,0.0256147540983607,0.232734043172165,0.142304189435337,0.174550532379124,0.264685792349727,0.00193945035976804,0
"US","Los Angeles",2019,6,0.00151460457461068,0.000252434095768447,0.0714388491024706,0.00580598420267429,0.00302920914922137,0,0,0,0,0.051037433994857,0.0789035331248722,0,0.00292235307869897,0,0.00584470615739794,0.0936530495300939,0.115614815861949,0.218607926935475,0.570501056436691,0.0219617663318549,0.037296586380857,0.0642917677313773,0.0667412598394284,0.0876705923609691,0.198260801287714,0.16949647856454,0.394558624344856,0.540635319559309,0.00785191292228569,0.0146117653934948,0.0464478736213943,0.0222142004276234,0.218607926935475,0.308979333220579,0.00126217047884224,0.0215927605362857,0.0350682369443876,0.013740847614,0.0116894123147959,0.198260801287714,0.16949647856454,0.162927193137428,0.277623542476402,0.00196297823057142,0
"US","Los Angeles",2019,7,0.000991697016727449,0.000743772762545587,0.0795836855923778,0.00619810635454656,0.0019833940334549,0,0,0.00390525843047664,0,0.0624841348876262,0.0613120784794604,0.00390525843047664,0,0.00195262921523832,0,0.0922278225556528,0.0974342318934719,0.233296723185132,0.591299346223742,0.0131399854716387,0.0546736180266729,0.0817494379726139,0.0546736180266729,0.0846690607573501,0.193310292308594,0.178096989868909,0.45300997793529,0.481737759481475,0.00585788764571496,0.00875886835420864,0.0416512747025529,0.0257841224349137,0.233296723185132,0.317590969606966,0.00123962127090931,0.0234315505828598,0.0379550962015708,0.0175736629371449,0.0145981139236811,0.193310292308594,0.178096989868909,0.18549977544764,0.251087559487314,0,0.00291962278473621
"US","Los Angeles",2019,8,0.000498997015997844,0,0.0728535643356853,0.00723545673196874,0.000748495523996767,0,0,0,0,0.0738346104725415,0.0238777459407832,0.00399106002554278,0.0059694364851958,0,0,0.109779343519526,0.104040877835551,0.228041636311015,0.649195117813195,0.0122254268919472,0.0638569604086845,0.0805873925501433,0.0858077905491699,0.0746179560649475,0.179597701149425,0.140281757402101,0.423052362707535,0.537249283667622,0.00997765006385696,0.0059694364851958,0.0528936836957715,0.0217063701959062,0.228041636311015,0.349048412690492,0,0.0279374201787995,0.0358166189111748,0.0139687100893997,0.0119388729703916,0.179597701149425,0.140281757402101,0.153655810983397,0.24176217765043,0,0
"US","Los Angeles",2019,9,0.00175050764721769,0.000250072521031099,0.0760220463934541,0.00600174050474638,0.00175050764721769,0.0040358382436032,0,0,0,0.0565017354104448,0.0548462780706298,0.0020179191218016,0.00609403089673665,0.0020179191218016,0.00304701544836832,0.0927769053025377,0.0925268327815066,0.223314761280771,0.604425283332166,0.0127536985725861,0.030268786827024,0.0517992626222615,0.0665913310194527,0.0639873244157348,0.185648559205747,0.176726896005363,0.381386714020502,0.502757548980773,0.00807167648720639,0.00914104634510497,0.0490142141220954,0.0207560192455812,0.223314761280771,0.310590071120625,0.000250072521031099,0.020179191218016,0.0304701544836832,0.0161433529744128,0.0182820926902099,0.185648559205747,0.176726896005363,0.13923641940431,0.240714220421098,0.0020179191218016,0
"US","Los Angeles",2019,10,0.00121911672555,0.000975293380440004,0.0768043537096503,0.00731470035330003,0.00268205679621001,0,0,0,0,0.0599604261187616,0.0632949544879137,0.00199868087062539,0,0.00599604261187616,0.00301404545180541,0.10021139484021,0.10435639170708,0.236996291446921,0.625894526897372,0.0168238108125901,0.0339775748006316,0.0542528181324974,0.0599604261187616,0.0813792271987462,0.215857534027542,0.189884863463741,0.391741450642576,0.494303454096088,0.0119920852237523,0.00904213635541624,0.0502276090926602,0.0209688076794601,0.236996291446921,0.328186222518061,0.00146294007066001,0.0199868087062539,0.0301404545180541,0.00999340435312694,0.0210983181626379,0.215857534027542,0.189884863463741,0.15589710790878,0.220025317981795,0,0
"US","Los Angeles",2019,11,0.00122578462473829,0.000245156924947659,0.0676633112855539,0.00465798157400552,0.00220641232452893,0,0.00309071240921032,0,0,0.0668638813470033,0.0710863854118374,0.00202617822263646,0,0.00202617822263646,0.00618142481842065,0.0826178837073611,0.0934047884050581,0.193673970708651,0.548906354957808,0.0139739447220166,0.0202617822263646,0.0649049605934168,0.0628115249017304,0.0927213722763097,0.182356040037282,0.126719208777623,0.348502654293472,0.519239684747334,0.0101308911131823,0.0123628496368413,0.0402057356914161,0.0186319262960221,0.193673970708651,0.276537011340959,0.000490313849895318,0.00607853466790939,0.0309071240921032,0.0162094257810917,0.0185442744552619,0.182356040037282,0.126719208777623,0.149937188475098,0.234894143099985,0,0.00309071240921032
"US","Los Angeles",2019,12,0.000733394123557353,0.000488929415704902,0.0594049240081456,0.00415590003349166,0.00195571766281961,0.00203753132704415,0,0,0,0.0427881578679272,0.0470868910095429,0,0.00313912606730286,0,0,0.0591604593002931,0.0994971360959475,0.168436183710339,0.526332516006327,0.0168680648418191,0.0203753132704415,0.0470868910095429,0.0611259398113246,0.069060773480663,0.138552130239002,0.166373681567052,0.340267731616374,0.401808136614766,0.0101876566352208,0.00941737820190859,0.0286023708187368,0.0198016413360485,0.168436183710339,0.262799560941385,0.00122232353926225,0.0101876566352208,0.0188347564038172,0.0122251879622649,0.00941737820190859,0.138552130239002,0.166373681567052,0.126326942276737,0.17579105976896,0,0
"US","Los Angeles",2020,1,0.000708074885999943,0.000236024961999981,0.0790683622699937,0.00896894855599928,0.00306832450599975,0,0,0,0,0.0635664766293876,0.0732712562967486,0.00397290478933672,0.00610593802472905,0.00397290478933672,0,0.0837888615099933,0.112583906873991,0.219031164735982,0.649068645499948,0.0139254727579989,0.0377425954986989,0.0610593802472905,0.0874039053654079,0.112959853457487,0.196658787072168,0.158754388642955,0.442978884011045,0.534269577163792,0.0119187143680102,0.0122118760494581,0.0363478441479971,0.025254670933998,0.219031164735982,0.337987745583973,0.00118012480999991,0.00993226197334181,0.0305296901236452,0.0158916191573469,0.0183178140741871,0.196658787072168,0.158754388642955,0.162889096362806,0.225919706914975,0,0
"US","Los Angeles",2020,2,0.00122858575037103,0.00073715145022262,0.0769094679732267,0.00540577730163254,0.00196573720059365,0,0,0,0,0.0605074278083792,0.0577145055790689,0.00208646302787515,0.00320636142105938,0,0,0.0867381539761949,0.0985325771797568,0.210825314763669,0.600286997631287,0.0191659377057881,0.0208646302787515,0.0480954213158907,0.085544984142881,0.0737463126843658,0.173176431313637,0.160318071052969,0.371390418961776,0.407207900474542,0.0229510933066266,0.00641272284211876,0.0434919355631346,0.0208859577563076,0.210825314763669,0.310340760543723,0.00073715145022262,0.014605241195126,0.0192381685263563,0.0187781672508763,0.0128254456842375,0.173176431313637,0.160318071052969,0.135620096811884,0.147492625368732,0,0
"US","Los Angeles",2020,3,0.00184011261489203,0.00115007038430752,0.0699242793658972,0.00736045045956813,0.0179410979951973,0,0,0,0,0.0581255511905716,0.0508358003648216,0.00200432935139902,0,0.0160346348111922,0.0179420471875841,0.060263688137714,0.450827590648548,0.175040712491604,0.561694375695793,0.0910855744371556,0.0180389641625912,0.0508358003648216,0.300649402709853,0.493406297658563,0.150324701354927,0.116623306719297,0.344744648440632,0.463502885679256,0.0460995750821775,0.0717681887503364,0.0266816329159345,0.127197784504412,0.175040712491604,0.27831703300242,0.00897054899759865,0.0100216467569951,0.0149517059896534,0.0781688447045619,0.0986812595317126,0.150324701354927,0.116623306719297,0.110238114326946,0.203343201459286,0.0120259761083941,0.00299034119793068
"US","Los Angeles",2020,4,0.000747320854735772,0.000498213903157181,0.0627749517978049,0.00423481817683604,0.00473303207999322,0,0,0.00220235211205568,0,0.0660705633616703,0.0559855096328009,0.00220235211205568,0.0032932652725177,0.00440470422411135,0.0065865305450354,0.0308892619957453,0.293946202862737,0.141741855448218,0.345511341839505,0.0326330106567954,0.0088094084482227,0.0131730610900708,0.211425802757345,0.302980405071628,0.136545830947452,0.131730610900708,0.286305774567238,0.253581425983863,0.0308329295687795,0.0296393874526593,0.0154446309978726,0.0709954811998984,0.141741855448218,0.151207919608205,0.00373660427367886,0.00440470422411135,0.0098797958175531,0.0440470422411135,0.0790383665404248,0.136545830947452,0.131730610900708,0.0991058450425054,0.0724518359953894,0.00440470422411135,0.0032932652725177
"US","Los Angeles",2020,5,0.000499378274048809,0.000249689137024405,0.0671663778595648,0.00374533705536607,0.00299626964429286,0,0,0,0,0.0588235294117647,0.0475123871580805,0,0.00339374193986289,0.00452488687782805,0.00339374193986289,0.0342074117723434,0.152560062721911,0.148814725666545,0.371038057618265,0.0157304156325375,0.0135746606334842,0.00678748387972579,0.138009049773756,0.139143419534379,0.126696832579186,0.125568451774927,0.255656108597285,0.302043032647797,0.0113122171945701,0.0101812258195887,0.0134832133993178,0.0279651833467333,0.148814725666545,0.158802291147521,0.00174782395917083,0.00452488687782805,0,0.0248868778280543,0.0271499355189031,0.126696832579186,0.125568451774927,0.0701357466063348,0.10520600013575,0.00226244343891403,0
"US","Los Angeles",2020,6,0.00122346607940295,0.00024469321588059,0.102037071022206,0.00538325074937297,0.00293631859056708,0.00454111984015258,0,0,0,0.111257436083738,0.184532796510653,0.00227055992007629,0,0.00227055992007629,0.00671028350947827,0.0548112803572521,0.134825961950205,0.155624885300055,0.406924818009421,0.0156603658163577,0.0204350392806866,0.0268411340379131,0.0908223968030516,0.120785103170609,0.15893919440534,0.114074819661131,0.240679351528087,0.31202818319074,0.00454111984015258,0.0134205670189565,0.0242246283721784,0.024469321588059,0.155624885300055,0.190126628739218,0.0024469321588059,0.00908223968030516,0.0100654252642174,0.0136233595204577,0.0201308505284348,0.15893919440534,0.114074819661131,0.108986876163662,0.114074819661131,0,0.00335514175473914
"US","Los Angeles",2020,7,0.000745532397110316,0.00124255399518386,0.0797719664908039,0.00745532397110316,0.00372766198555158,0,0,0,0,0.0555864369093941,0.0557588430040077,0,0.00348492768775048,0.00463220307578284,0.00696985537550096,0.0611336565630459,0.166999256952711,0.171223940536336,0.540759498704016,0.0181412883296844,0.0208449138410228,0.0313643491897543,0.0856957569019826,0.209095661265029,0.162127107652399,0.101062902944764,0.35899573837317,0.36243247952605,0.0162127107652399,0.0104547830632514,0.0280817202911553,0.0335489578699642,0.171223940536336,0.24403760465411,0.00149106479422063,0.00694830461367426,0.0174246384387524,0.0138966092273485,0.0418191322530058,0.162127107652399,0.101062902944764,0.115805076894571,0.132427252134518,0.00231610153789142,0
"US","Los Angeles",2020,8,0.0020012307569155,0.000250153844614438,0.0815501533443068,0.00575353842613207,0.00325199997998769,0,0.00358243175467507,0,0,0.0799322926462291,0.046571612810776,0.00235094978371262,0,0.00470189956742524,0.00716486350935015,0.0838015379458367,0.170604922027047,0.178609845054709,0.572602150322448,0.0132581537645652,0.0399661463231145,0.0250770222827255,0.0893360917810796,0.157626997205703,0.181023133345872,0.114637816149602,0.333834869287192,0.333166153184782,0.00705284935113786,0.0143297270187003,0.0392741536044667,0.0277670767522026,0.178609845054709,0.2824236905697,0.000500307689228876,0.0141056987022757,0.00716486350935015,0.0141056987022757,0.0250770222827255,0.181023133345872,0.114637816149602,0.117547489185631,0.136132406677653,0,0
"US","Los Angeles",2020,9,0.000992188992159226,0.000496094496079613,0.080863402860977,0.00620118120099517,0.00272851972843787,0,0,0,0.0036007489557828,0.0824693685202639,0.0576119832925248,0,0.0036007489557828,0.00235626767200754,0.0036007489557828,0.0890489620462906,0.160238522233715,0.193476853471049,0.585639552621983,0.0138906458902292,0.0282752120640905,0.0468097364251764,0.0918944392082941,0.147630707187095,0.179076343072573,0.144029958231312,0.395852968897267,0.406884632003457,0.00235626767200754,0.0036007489557828,0.0468809298795235,0.028277386276538,0.193476853471049,0.283766051757539,0.00074414174411942,0.0164938737040528,0.0324067406020452,0.0141376060320452,0.0252052426904796,0.179076343072573,0.144029958231312,0.136663524976437,0.176436698833357,0,0
"US","Los Angeles",2020,10,0.00145976166957808,0,0.0802868918267944,0.00437928500873424,0.00535245945511963,0.00231278042462649,0.00354484225451967,0,0,0.0647578518895416,0.0531726338177951,0.00462556084925297,0.00354484225451967,0.00693834127387946,0.010634526763559,0.0934247468529971,0.174441519514581,0.188552548987169,0.599232165361802,0.0197067825393041,0.0231278042462649,0.0567174760723148,0.111013460382071,0.120524636653669,0.159581849299228,0.138248847926267,0.360793746241732,0.428925912796881,0.00925112169850594,0.010634526763559,0.048415428707673,0.0345476928466812,0.188552548987169,0.276138249161854,0.00170305528117443,0.0115639021231324,0.021269053527118,0.0254405846708913,0.0177242112725984,0.159581849299228,0.138248847926267,0.127202923354457,0.141793690180787,0.00231278042462649,0
"US","Los Angeles",2020,11,0.000968957038867289,0.000726717779150467,0.069522667538728,0.00339134963603551,0.0043603066749028,0,0,0,0,0.0649124840616669,0.0494734610219804,0,0.00706763728885434,0.00231830300220239,0.0106014559332815,0.0842992623814542,0.164722696607439,0.165207175126873,0.547702966219735,0.0169567481801776,0.0324562420308334,0.0282705491554173,0.0880955140836907,0.120149833910524,0.185464240176191,0.13781892713266,0.329199026312739,0.339246589865008,0.00927321200880955,0.00706763728885434,0.0455409808267626,0.0312488645034701,0.165207175126873,0.266705424948221,0.00145343555830093,0.00927321200880955,0.0106014559332815,0.0208647270198215,0.0353381864442717,0.185464240176191,0.13781892713266,0.120551756114524,0.13781892713266,0,0
"US","Los Angeles",2020,12,0.00126088458619029,0.000756530751714173,0.0779226674265598,0.0083218382688559,0.00378265375857086,0,0,0,0,0.0789549239161642,0.0607164541590771,0.00239257345200498,0,0,0.00758955676988464,0.0680877676542755,0.186863095673401,0.159123634777214,0.565632825364963,0.0138697304480932,0.0287108814240597,0.0417425622343655,0.112450952244234,0.220097146326655,0.148339554024309,0.144201578627808,0.344530577088717,0.440194292653309,0.00717772035601493,0.00379477838494232,0.0330351761581855,0.0320264684892333,0.159123634777214,0.263020524679294,0.00151306150342835,0.0191405876160398,0.0227686703096539,0.0191405876160398,0.0265634486945962,0.148339554024309,0.144201578627808,0.114843525696239,0.197328476017001,0,0.00379477838494232
"US","Los Angeles",2021,1,0.00242103785050575,0.000484207570101151,0.0956309950949773,0.00556838705616324,0.00314734920565748,0,0.00365737692926633,0,0.00365737692926633,0.103915733786784,0.0731475385853266,0,0.00365737692926633,0,0,0.078683730141437,0.163177951124088,0.190293575049752,0.610827849682602,0.0152525384581863,0.0377875395588305,0.021944261575598,0.0968305701195031,0.14995245409992,0.16059704312503,0.142637700241387,0.429833262481697,0.43888523151196,0.00944688488970762,0.00365737692926633,0.0384945018230415,0.031957699626676,0.190293575049752,0.279629871733415,0.000726311355151726,0.0188937697794152,0.00365737692926633,0.0165320485569883,0.032916392363397,0.16059704312503,0.142637700241387,0.127532946011053,0.153609831029186,0,0
