"iso2","year","month","is_hired_1mo_n_users_keywords_total","is_unemployed_n_users_keywords_total","job_offer_n_users_keywords_total","job_search_n_users_keywords_total","lost_job_1mo_n_users_keywords_total","is_hired_1mo_n_users_keywords_gender_male","is_hired_1mo_n_users_keywords_gender_female","is_unemployed_n_users_keywords_gender_male","is_unemployed_n_users_keywords_gender_female","job_offer_n_users_keywords_gender_male","job_offer_n_users_keywords_gender_female","job_search_n_users_keywords_gender_male","job_search_n_users_keywords_gender_female","lost_job_1mo_n_users_keywords_gender_male","lost_job_1mo_n_users_keywords_gender_female","is_hired_1mo_n_users_bert05_total","is_unemployed_n_users_bert05_total","job_offer_n_users_bert05_total","job_search_n_users_bert05_total","lost_job_1mo_n_users_bert05_total","is_hired_1mo_n_users_bert05_gender_male","is_hired_1mo_n_users_bert05_gender_female","is_unemployed_n_users_bert05_gender_male","is_unemployed_n_users_bert05_gender_female","job_offer_n_users_bert05_gender_male","job_offer_n_users_bert05_gender_female","job_search_n_users_bert05_gender_male","job_search_n_users_bert05_gender_female","lost_job_1mo_n_users_bert05_gender_male","lost_job_1mo_n_users_bert05_gender_female","is_hired_1mo_n_users_bert09_total","is_unemployed_n_users_bert09_total","job_offer_n_users_bert09_total","job_search_n_users_bert09_total","lost_job_1mo_n_users_bert09_total","is_hired_1mo_n_users_bert09_gender_male","is_hired_1mo_n_users_bert09_gender_female","is_unemployed_n_users_bert09_gender_male","is_unemployed_n_users_bert09_gender_female","job_offer_n_users_bert09_gender_male","job_offer_n_users_bert09_gender_female","job_search_n_users_bert09_gender_male","job_search_n_users_bert09_gender_female","lost_job_1mo_n_users_bert09_gender_male","lost_job_1mo_n_users_bert09_gender_female"
"MX",2017,4,0.00292000254836586,0.00570727770816964,0.00982182675359426,0.00743273375947673,0.00185818343986918,0.00236825122408985,0.00769156811845015,0.00828887928431448,0.00576867608883761,0.00414443964215724,0.00192289202961254,0.00888094209033694,0.00673012210364388,0.000592062806022463,0.00576867608883761,0.045525494276795,0.0692836968294081,0.19418016946633,0.0160600140160122,0.00530909554248338,0.031971391525213,0.0413421786366696,0.0663110342745158,0.0740313431400827,0.113676058756313,0.0980674935102394,0.0183539469866963,0.0153831362369003,0.00414443964215724,0.00576867608883761,0.0269436598781032,0.0443309477797362,0.19418016946633,0,0.000132727388562085,0.016577758568629,0.0240361503701567,0.0414443964215724,0.0490337467551197,0.113676058756313,0.0980674935102394,0,0,0,0
"MX",2017,5,0.00272160330946962,0.009331211346753,0.0114048138682537,0.00997921213472196,0.00181440220631308,0.00231976848710499,0.00375248602198957,0.00985901607019619,0.0103193365604713,0.00521947909598622,0.00469060752748696,0.00695930546131496,0.00750497204397914,0.000579942121776247,0.00187624301099478,0.0511920622495477,0.0861841047998714,0.212155457981037,0.0184032223783184,0.00596160724931442,0.0359564115501273,0.0600397763518331,0.0684331703695971,0.100379001088221,0.128747151034327,0.0938121505497392,0.0162383794097349,0.0197005516154452,0.00289971060888123,0.00562872903298435,0.0291600354586031,0.0557280677653304,0.212155457981037,0,0,0.0185581478968399,0.0403392247363879,0.0417558327678898,0.0581635333408383,0.128747151034327,0.0938121505497392,0,0,0,0
"MX",2017,6,0.0043672283186965,0.00754339436865759,0.0120429629394358,0.0124399836956809,0.0010587220166537,0.00235621215334229,0.00587199060481503,0.00589053038335572,0.00685065570561754,0.00353431823001343,0.00489332550401253,0.00942484861336915,0.00782932080642004,0.000589053038335572,0.000978665100802506,0.0702726738553892,0.117253463344397,0.20949461904535,0.025276988147607,0.00595531134367705,0.0424118187601612,0.0792718731650029,0.0748097358686176,0.125269132902721,0.11839966070545,0.094930514777843,0.0194387502650739,0.0352319436288902,0.00647958342169129,0.00391466040321002,0.0423488806661479,0.0749045826782491,0.20949461904535,0,0,0.0229730684950873,0.0459972597377178,0.0435899248368323,0.0822078684674104,0.11839966070545,0.094930514777843,0,0,0,0
"MX",2017,7,0.00350515062411154,0.0101259906918778,0.0122031169876476,0.0112943742332483,0.00233676708274103,0.00350385423966363,0.00195434646654159,0.0116795141322121,0.00586303939962477,0.00175192711983181,0.00488586616635397,0.0105115627189909,0.0127032520325203,0.00291987853305302,0.00390869293308318,0.0721801387780006,0.106193081871231,0.207193348003038,0.0273921030254643,0.0071401216417087,0.0478860079420696,0.0732879924953096,0.0870123802849802,0.1104205753596,0.111539359962626,0.107489055659787,0.028030833917309,0.0312695434646654,0.00934361130576968,0.00390869293308318,0.0433600114241946,0.0703626532692021,0.207193348003038,0.000129820393485613,0,0.0286148096239196,0.0429956222639149,0.0560616678346181,0.0762195121951219,0.111539359962626,0.107489055659787,0.000583975706610605,0,0,0
"MX",2017,8,0.00400396780293245,0.00774961510244991,0.0136909866809948,0.0102036598848924,0.00142076276878248,0.00232957689059725,0.0039520224474875,0.00815351911709036,0.00494002805935938,0.00349436533589587,0.0108680617305906,0.0110654902303369,0.0118560673424625,0.000582394222649311,0.000988005611871875,0.0975159900391614,0.0979034707942839,0.214406017834448,0.0197615185112473,0.00697465359220492,0.0553274511516846,0.0908965162922125,0.0774584316123584,0.106704606082163,0.13569785387729,0.114608650977138,0.0151422497888821,0.0276641571324125,0.0052415480038438,0.00592803367123125,0.0497266969073869,0.0605761580508168,0.214406017834448,0,0.000129160251707499,0.0302844995777642,0.0444602525342344,0.044844355143997,0.0661963759954157,0.13569785387729,0.114608650977138,0,0,0,0.000988005611871875
"MX",2017,9,0.00425382700720276,0.00540350998212243,0.010462115071769,0.00735797103948586,0.00183949275987147,0.00211795976935418,0.00609846405826647,0.00370642959636982,0.00609846405826647,0.00423591953870836,0.00261362745354277,0.00953081896209381,0.00696967320944739,0.00211795976935418,0.00261362745354277,0.0548398779036681,0.0659918027603888,0.156126947994091,0.0243732790682969,0.00643822465955013,0.0328283764249898,0.0470452941637699,0.0434181752717607,0.0644694771873884,0.0958376795632767,0.0871209151180924,0.0275334770016044,0.0278786928377896,0.00476540948104691,0.011325718965352,0.0298917573479113,0.0425382700720276,0.156126947994091,0.0003449048924759,0.000229936594983933,0.0153552083278178,0.0252650653842468,0.0248860272899116,0.0383332026519607,0.0958376795632767,0.0871209151180924,0.000529489942338545,0.000871209151180924,0,0
"MX",2017,10,0.00361178987851932,0.00834448006416532,0.0171871380426092,0.00909174693558311,0.00186816717854447,0.00113227842726526,0.0048632455355406,0.00735980977722422,0.0106991401781893,0.00905822741812212,0.0097264910710812,0.00962436663175475,0.00875384196397308,0.00113227842726526,0.00097264910710812,0.0560450153563342,0.0777157546274501,0.180589493925966,0.0190553052211536,0.00871811349987421,0.0362329096724885,0.0427965607127573,0.070767401704079,0.0807298758899739,0.103037336881139,0.0914290160681633,0.0243439861862032,0.0272341749990274,0.00622753134995896,0.00778119285686496,0.0302643082924205,0.0491950690350045,0.180589493925966,0.000124544478569632,0,0.0186825940498769,0.0252888767848111,0.0441588586633453,0.0515504026767303,0.103037336881139,0.0914290160681633,0.000566139213632632,0,0,0
"MX",2017,11,0.00309617093959757,0.00774042734899394,0.0121266695134238,0.00722439885906101,0.00193510683724848,0,0.00617360167921966,0.00587333564351202,0.00617360167921966,0.00646066920786322,0.0041157344528131,0.00998467059397043,0.00514466806601638,0.00293666782175601,0.00102893361320328,0.0504417848909438,0.0808874657969866,0.181900042701358,0.0165129116778537,0.00683737749161131,0.0270173439601553,0.0545334814997736,0.066956026336037,0.0792278882166523,0.11218071079108,0.120385232744783,0.01468333910878,0.018520805037659,0.0011746671287024,0.011318269745236,0.0278655384563782,0.0505707920134271,0.181900042701358,0.000129007122483232,0.000387021367449697,0.011746671287024,0.0370416100753179,0.0387640152471793,0.048359879820554,0.11218071079108,0.120385232744783,0,0,0,0
"MX",2017,12,0.00247645736257291,0.00886311056078725,0.0102968490338558,0.0092541301443514,0.00247645736257291,0.000588709724895946,0.00535779344634706,0.00824193614854324,0.00750091082488588,0.00470967779916756,0,0.00706451669875135,0.00428623475707765,0.00176612917468784,0.00321467606780823,0.049007787806706,0.0841995503274789,0.133728697578937,0.0138160252859331,0.0104271888950438,0.0294354862447973,0.0525063757742011,0.0576935530398027,0.0707228734917811,0.0900725879090797,0.0878678125200917,0.0117741944979189,0.00857246951415529,0.00765322642364729,0.00535779344634706,0.0281534100166183,0.0521359444752191,0.133728697578937,0.000130339861188048,0.000260679722376096,0.0153064528472946,0.03643299543516,0.032379034869277,0.0321467606780823,0.0900725879090797,0.0878678125200917,0,0,0.000588709724895946,0
"MX",2018,1,0.00464153547011228,0.0114156683183842,0.0126701373643605,0.0124192435551653,0.00137991595057392,0.00170268797675263,0.00306968177632252,0.0136215038140211,0.0102322725877417,0.00794587722484562,0.00818581807019339,0.0136215038140211,0.00818581807019339,0,0,0.087938280122938,0.100608417487298,0.190428401179201,0.0230822304459637,0.00702502665746723,0.0544860152560843,0.0613936355264504,0.0720804576825281,0.094136907807224,0.110107155830004,0.140182134452062,0.0181620050853614,0.0337664995395477,0.00454050127134036,0.00511613629387087,0.0477952706516967,0.0661105187229505,0.190428401179201,0,0,0.0266754449691246,0.0347897267983219,0.0454050127134036,0.0613936355264504,0.110107155830004,0.140182134452062,0,0,0,0
"MX",2018,2,0.00494212643226626,0.00772999262482671,0.0135591673910895,0.0108980223891,0.00101376952456744,0.00287468665915415,0.00417401467166157,0.00919899730929329,0.00313051100374618,0.00172481199549249,0.00626102200749236,0.0143734332957708,0.00626102200749236,0.00114987466366166,0.00104350366791539,0.0709638667197206,0.077426647438838,0.183745726327848,0.016220312393079,0.00747655024368485,0.0321964905825265,0.0657407310786697,0.064392981165053,0.0688712420824159,0.106938343720534,0.0991328484519623,0.00977393464112412,0.0156525550187309,0.00229974932732332,0.00313051100374618,0.0382697995524208,0.045112743843251,0.183745726327848,0,0,0.0132235586321091,0.0375661320449541,0.0396706758963273,0.0323486137053772,0.106938343720534,0.0991328484519623,0,0,0,0
"MX",2018,3,0.00234191171485869,0.00690247663326772,0.0163933820040108,0.010846748995135,0.000986068090466817,0.000565716451600129,0.00204718767593019,0.00565716451600129,0.00614156302779057,0.00678859741920155,0.00511796918982548,0.00848574677400193,0.0174010952454066,0.00113143290320026,0.0010235938379651,0.0606431875637092,0.0788854472373454,0.180943494600661,0.0144212458230772,0.00677921812195937,0.0322458377412074,0.0522032857362199,0.0684516906436156,0.0777931316853473,0.111446140965225,0.133067198935462,0.0101828961288023,0.0143303137315113,0.00452573161280103,0.00204718767593019,0.0342658661437219,0.0467149757858655,0.180943494600661,0,0.000123258511308352,0.0164057770964037,0.0358257843287783,0.0401658680636092,0.0409437535186038,0.111446140965225,0.133067198935462,0,0,0,0
"MX",2018,4,0.00371392698659153,0.00946452361099131,0.0128190383085578,0.0112615850561162,0.00167725734878327,0.00220749333612949,0.00505637862163119,0.00882997334451797,0.00606765434595743,0.00496686000629136,0.00202255144865248,0.00827810001048559,0.0101127572432624,0.000551873334032373,0.00101127572432624,0.060620872748881,0.0820658059940386,0.173955547888093,0.0159339448134411,0.00634961710610809,0.0275936667016186,0.0505637862163119,0.0579467000733992,0.0748344036001416,0.0993372001258271,0.117307984021844,0.0121412133487122,0.0192142387621985,0.00331124000419424,0.00910148151893614,0.0337847551683487,0.0503177204634981,0.173955547888093,0,0.000239608192683324,0.0115893400146798,0.0252818931081559,0.0342161467100071,0.0515750619406381,0.0993372001258271,0.117307984021844,0,0,0,0
"MX",2018,5,0.00269416432293893,0.00831676812733323,0.0120651706635961,0.0142907846695022,0.00187420126813143,0.00217030373400757,0.000992989494171152,0.00542575933501894,0.0119158739300538,0.00325545560101136,0.00595793696502691,0.0184475817390644,0.0109228844358827,0.00162772780050568,0,0.0620829170068537,0.0939443385650881,0.184491687331688,0.01967911331538,0.00855104328584966,0.0249584929410871,0.0426985482493595,0.0727051750892537,0.078446170039521,0.111228066367888,0.117172760312196,0.0146495502045511,0.0168808214009096,0.00759606306902651,0.00695092645919806,0.0342041731433987,0.0590373399461401,0.184491687331688,0,0,0.0113940946035398,0.0178738108950807,0.046118954347661,0.0556074116735845,0.111228066367888,0.117172760312196,0,0,0,0
"MX",2018,6,0.00426185284628418,0.0129007437509143,0.0142829662956551,0.0125551881147291,0.00322518593772857,0.00267408278960317,0.00300739819957094,0.0106963311584127,0.0110271267317601,0.0106963311584127,0.00601479639914189,0.0106963311584127,0.00801972853218919,0.00588298213712697,0.0020049321330473,0.0837396491688811,0.108734840186278,0.155615221495404,0.0210788938072974,0.00875407611669183,0.0401112418440475,0.0531307015257534,0.0673868862979998,0.0932293441866993,0.0914536314044283,0.111273733384125,0.0149748636217777,0.0180443891974257,0.0048133490212857,0.0120295927982838,0.050335937670978,0.0674985342681765,0.155615221495404,0,0.000230370424123469,0.0197882126430634,0.0220542534635203,0.037971975612365,0.0561380997253243,0.0914536314044283,0.111273733384125,0,0,0,0.00100246606652365
"MX",2018,7,0.00500135832345376,0.0129580647471302,0.0137537353894978,0.0159134128473529,0.00386468597721427,0.0026785666454167,0.0060158216108365,0.0133928332270835,0.0100263693513942,0.00857141326533345,0.0060158216108365,0.0166071132015836,0.00902373241625475,0.00428570663266673,0.0060158216108365,0.084682089794842,0.116167913785676,0.171751191516787,0.0219377762824222,0.00909337876991592,0.0380356463649172,0.0691819485246197,0.091071265944168,0.109287425930196,0.104464099171251,0.116305884476172,0.0214285331633336,0.0210553756379277,0.00428570663266673,0.0100263693513942,0.0529689313347602,0.0724060284554555,0.171751191516787,0,0.000113667234623949,0.0187499665179169,0.0431133882109949,0.0578570395410008,0.0701845854597592,0.104464099171251,0.116305884476172,0,0,0,0
"MX",2018,8,0.00489709112787004,0.00956098744012723,0.014108286344578,0.0127091174509008,0.00303153260296717,0.00110268172194778,0.0052775461521411,0.00771877205363444,0.00738856461299754,0.00606474947071277,0.00738856461299754,0.00661609033168666,0.0158326384564233,0.00110268172194778,0.00422203692171288,0.109135173706818,0.115198238912752,0.186439255082481,0.0229696893378666,0.0115431433728365,0.0435559280169372,0.0907737938168269,0.0777390613973183,0.0949958307385398,0.117435603387438,0.12455008919053,0.0165402258292167,0.0242767122998491,0.00771877205363444,0.0105550923042822,0.0591148857578598,0.0721737954321799,0.186439255082481,0.000233194815612859,0,0.0181942484121383,0.0580530076735521,0.0485179957657022,0.0633305538256932,0.117435603387438,0.12455008919053,0,0,0,0
"MX",2018,9,0.00390142252750216,0.00826183594059281,0.0126222493536835,0.0129664925178748,0.00183596354235396,0,0.00852260621297993,0.00487902723039309,0.00532662888311246,0.00487902723039309,0.00319597732986747,0.0124686251443379,0.00532662888311246,0.00162634241013103,0.00106532577662249,0.0732090462513641,0.0913391862321094,0.156974882871263,0.021572571622659,0.00940931315456403,0.0298162775190689,0.054331614607747,0.0558377560811653,0.0905526910129117,0.0867382618736549,0.106532577662249,0.018973994784862,0.0213065155324498,0.00271057068355171,0.0127839093194699,0.0405059456531842,0.0571443652557669,0.156974882871263,0,0.000458990885588489,0.0119265110076275,0.0308944475220522,0.0330689623393309,0.0575275919376145,0.0867382618736549,0.106532577662249,0,0,0,0
"MX",2018,10,0.0032805207204476,0.0100678049696495,0.0125564758610236,0.015158268156551,0.0032805207204476,0,0.00106225899998938,0.00647458724506313,0.0127471079998725,0.00539548937088594,0.0116848489998832,0.0161864681126578,0.0106225899998938,0.00161864681126578,0.00743581299992564,0.0690040565335529,0.0969450433594342,0.169455863421741,0.0201356099392991,0.0100678049696495,0.0296751915398727,0.0584242449994158,0.0776950469407575,0.0998523459990015,0.0965792597388583,0.112599453998874,0.0151073702384806,0.0212451799997875,0.00377684255962016,0.00743581299992564,0.0397056128578313,0.0604068298178972,0.169455863421741,0.000226242808306731,0.000113121404153365,0.0124096255530377,0.0361168059996388,0.0480198554008849,0.0509884319994901,0.0965792597388583,0.112599453998874,0,0.00106225899998938,0,0.00106225899998938
"MX",2018,11,0.00402110736701336,0.0103399903723201,0.0129824323563574,0.00988043524466141,0.00183822051063468,0.00165333891794479,0.00658428988433597,0.00936892053502047,0.00877905317911463,0.00771558161707568,0.00329214494216799,0.00771558161707568,0.0142659614160613,0.00220445189059305,0,0.0598570553775418,0.0914514704040753,0.16072940589862,0.0173482060691148,0.0085017698616854,0.0286578745777097,0.0537717007220771,0.0666846696904398,0.0636481355485811,0.0898314145416669,0.119614599565437,0.0192889540426892,0.00877905317911463,0.00440890378118611,0.00438952658955732,0.0326284140637656,0.0556061704466991,0.16072940589862,0.000114888781914668,0.000114888781914668,0.0159822762067996,0.0296293044795119,0.0429868118665645,0.0406031209534052,0.0898314145416669,0.119614599565437,0,0,0.000551112972648263,0
"MX",2018,12,0.00454526860264807,0.0104541177860906,0.00977232749569336,0.0117040666518188,0.00374984659718466,0.00109215613464101,0.0022250901161497,0.0114676394137306,0.00890036046459882,0.00382254647124353,0.00778781540652396,0.00982940521176907,0.00778781540652396,0.00382254647124353,0.00333763517422456,0.0644291824425364,0.107041075592362,0.127608416019345,0.0162493352544669,0.0134085423778118,0.0267578252987047,0.0356014418583953,0.0764509294248706,0.0923412398202127,0.0753587732902296,0.105691780517111,0.0131058736156921,0.0144630857549731,0.00655293680784605,0.00890036046459882,0.0355667268157212,0.0638610238672054,0.127608416019345,0.000113631715066202,0.000227263430132404,0.0163823420196151,0.0211383561034222,0.0436862453856403,0.0511770726714432,0.0753587732902296,0.105691780517111,0,0,0.000546078067320504,0
"MX",2019,1,0.00425807888582453,0.0164864079938334,0.0156129559146899,0.0164864079938334,0.00338462680668103,0.00261792440481489,0.00426898899668086,0.0141367917860004,0.0138742142392128,0.00523584880962977,0.00640348349502129,0.0157075464288893,0.0128069669900426,0.00366509416674084,0.00213449449834043,0.110928414051224,0.143246140979533,0.193906361569855,0.0278412850226988,0.0126650551475806,0.0544528276201496,0.0789762964385959,0.101051882025855,0.117397197408724,0.118853767978596,0.116329950159553,0.0256556591671859,0.0213449449834043,0.00575943369059275,0.00960522524253194,0.0613600085598304,0.0905114717012444,0.193906361569855,0.000109181509892937,0.00032754452967881,0.0340330172625935,0.0426898899668086,0.0623066008345943,0.0832452854352768,0.118853767978596,0.116329950159553,0,0,0,0.00106724724917022
